image_path,label
OriginalImages\3837\20140625_035226.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140625_095219.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140625_112218.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140625_155214.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140626_142216.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140626_155218.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140626_192219.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140627_065219.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140627_075216.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140627_125214.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140627_152216.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140627_162224.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140628_055217.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140628_075218.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140628_182218.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140629_045214.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140629_125218.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140629_145218.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140629_155223.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140630_042219.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140701_102225.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140701_105213.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140701_152216.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140701_182217.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140701_185211.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140702_065220.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140702_075234.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140702_092231.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140702_145211.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140703_042220.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140703_052226.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140703_082217.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140703_125232.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140703_142211.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140704_072223.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140704_102227.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140704_142220.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140705_052227.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140705_065224.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140705_195216.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140706_085221.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140706_132215.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140706_185227.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140707_035214.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140707_082217.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140707_125220.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140707_152218.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140707_192215.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140708_045220.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140708_085213.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140708_135226.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140709_072223.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140709_095218.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140709_102213.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140709_145223.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140710_052218.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140710_062218.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140710_182220.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140711_042216.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140711_092219.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140711_142228.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140711_155222.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140712_075227.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140712_125222.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140712_185225.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140713_085217.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140713_092216.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140713_122217.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140714_042213.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140714_062216.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140714_075217.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140714_142214.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140714_185221.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140715_135213.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140715_145222.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140715_175221.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140716_035221.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140716_145228.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140717_042222.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140717_052218.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140717_135215.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140718_035219.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140718_052216.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140718_055215.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140718_092224.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140718_135224.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140719_065229.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140719_142218.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140720_072226.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140720_175223.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140721_045215.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140721_185224.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140722_042222.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140722_115229.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140722_152224.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140722_155225.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140723_085227.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140723_172228.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140723_175217.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140724_035213.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140724_042216.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140724_052218.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140724_085210.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140725_062213.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140725_112225.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140725_172222.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140726_052213.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140726_172223.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140726_175223.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140727_055216.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140727_155225.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140727_185225.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140728_072212.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140728_075214.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140728_162220.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140729_045214.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140729_122214.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140730_152222.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140731_085228.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140731_112214.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140731_145216.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140801_072212.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140801_075222.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140801_135228.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140801_172215.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140801_182231.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140802_045220.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140802_052219.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140802_055234.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140803_125217.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140803_132218.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140803_142220.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140803_152214.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140804_082228.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140804_105219.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140804_115214.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140805_072218.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140805_095238.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140805_152214.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140805_155217.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140805_175224.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140806_062218.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140806_075221.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140806_082228.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140806_125220.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140806_132222.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140807_052222.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140807_152218.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140807_175223.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140807_182220.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140808_042226.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140808_125218.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140809_102218.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140809_145222.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140810_065216.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140810_175220.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140810_185216.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140811_092222.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140811_095221.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140811_122223.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140811_152231.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140812_052222.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140812_065219.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140812_085232.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140812_105227.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140812_135219.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140813_095221.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140813_162222.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140814_052218.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140814_092221.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140814_095215.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140814_125223.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140815_092221.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140815_095229.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140815_142217.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140815_172222.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140816_145215.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140816_175213.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140817_122225.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140817_132222.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140817_152217.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140818_085218.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140818_115228.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140818_132220.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140819_055223.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140819_135218.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140819_172221.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140820_082214.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140820_122227.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140821_062226.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140821_145217.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140821_152227.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140822_062230.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140822_075221.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140822_102223.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140822_155214.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140822_182214.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140823_052219.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140823_155226.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140824_112227.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140825_062224.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140825_072222.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140825_075223.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140825_172223.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140826_072216.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140826_102225.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140826_142214.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140827_085220.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140827_132218.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140827_135225.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140827_162228.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140828_075215.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140829_055222.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140829_115217.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140830_045225.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140830_062216.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140830_072230.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140830_145217.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140831_095220.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140831_112220.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140831_115221.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140831_132232.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140901_052222.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140901_082221.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140902_122220.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140902_142227.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140902_155223.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140902_165215.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140903_095230.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140903_162211.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140903_182225.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140904_102224.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140904_162215.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140904_182218.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140905_092216.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140905_095224.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140905_112213.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140906_085232.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140906_172227.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140906_182222.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140907_142214.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140907_172221.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140908_072216.jpg,ValidationImages\Skyfinder\3837.png
OriginalImages\3837\20140908_092224.jpg,ValidationImages\Skyfinder\3837.png
